match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,DJ Hussey,SB Joshi,BB McCullum,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,DJ Hussey,SB Joshi,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,BB McCullum,SB Joshi,DJ Hussey,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,DJ Hussey,SB Joshi,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,6,BB McCullum,SB Joshi,DJ Hussey,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,DJ Hussey,CL White,BB McCullum,4,0,4,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,DJ Hussey,CL White,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,BB McCullum,CL White,DJ Hussey,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,BB McCullum,CL White,DJ Hussey,4,0,4,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,BB McCullum,CL White,DJ Hussey,0,2,2,wides,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,DJ Hussey,CL White,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,14,7,BB McCullum,CL White,DJ Hussey,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,DJ Hussey,AA Noffke,BB McCullum,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,DJ Hussey,AA Noffke,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,BB McCullum,AA Noffke,DJ Hussey,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,BB McCullum,AA Noffke,DJ Hussey,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,5,BB McCullum,AA Noffke,DJ Hussey,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,15,6,DJ Hussey,AA Noffke,BB McCullum,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,1,BB McCullum,Z Khan,DJ Hussey,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,2,DJ Hussey,Z Khan,BB McCullum,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,3,DJ Hussey,Z Khan,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,4,BB McCullum,Z Khan,DJ Hussey,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,5,BB McCullum,Z Khan,DJ Hussey,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,16,6,BB McCullum,Z Khan,DJ Hussey,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,1,DJ Hussey,AA Noffke,BB McCullum,0,0,0,,1,DJ Hussey,caught,CL White
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,2,BB McCullum,AA Noffke,Mohammad Hafeez,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,3,Mohammad Hafeez,AA Noffke,BB McCullum,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,4,Mohammad Hafeez,AA Noffke,BB McCullum,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,5,BB McCullum,AA Noffke,Mohammad Hafeez,4,0,4,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,17,6,BB McCullum,AA Noffke,Mohammad Hafeez,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,1,BB McCullum,JH Kallis,Mohammad Hafeez,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,2,BB McCullum,JH Kallis,Mohammad Hafeez,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,3,BB McCullum,JH Kallis,Mohammad Hafeez,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,4,BB McCullum,JH Kallis,Mohammad Hafeez,4,0,4,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,5,BB McCullum,JH Kallis,Mohammad Hafeez,1,0,1,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,18,6,Mohammad Hafeez,JH Kallis,BB McCullum,4,0,4,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,1,BB McCullum,P Kumar,Mohammad Hafeez,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,2,BB McCullum,P Kumar,Mohammad Hafeez,6,0,6,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,3,BB McCullum,P Kumar,Mohammad Hafeez,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,4,BB McCullum,P Kumar,Mohammad Hafeez,0,0,0,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,5,BB McCullum,P Kumar,Mohammad Hafeez,2,0,2,,0,,,
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,19,6,BB McCullum,P Kumar,Mohammad Hafeez,6,0,6,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,R Dravid,AB Dinda,W Jaffer,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,2,W Jaffer,AB Dinda,R Dravid,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,3,W Jaffer,AB Dinda,R Dravid,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,4,W Jaffer,AB Dinda,R Dravid,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,5,R Dravid,AB Dinda,W Jaffer,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,6,W Jaffer,AB Dinda,R Dravid,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,7,W Jaffer,AB Dinda,R Dravid,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,1,R Dravid,I Sharma,W Jaffer,0,0,0,,1,R Dravid,bowled,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,2,V Kohli,I Sharma,W Jaffer,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,3,V Kohli,I Sharma,W Jaffer,0,4,4,legbyes,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,4,V Kohli,I Sharma,W Jaffer,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,5,W Jaffer,I Sharma,V Kohli,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,1,6,W Jaffer,I Sharma,V Kohli,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,1,V Kohli,AB Dinda,W Jaffer,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,2,V Kohli,AB Dinda,W Jaffer,0,0,0,,1,V Kohli,bowled,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,3,JH Kallis,AB Dinda,W Jaffer,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,4,W Jaffer,AB Dinda,JH Kallis,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,5,W Jaffer,AB Dinda,JH Kallis,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,6,W Jaffer,AB Dinda,JH Kallis,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,2,7,W Jaffer,AB Dinda,JH Kallis,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,1,W Jaffer,I Sharma,JH Kallis,2,0,2,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,2,W Jaffer,I Sharma,JH Kallis,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,3,JH Kallis,I Sharma,W Jaffer,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,4,JH Kallis,I Sharma,W Jaffer,0,1,1,legbyes,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,5,W Jaffer,I Sharma,JH Kallis,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,6,W Jaffer,I Sharma,JH Kallis,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,1,JH Kallis,AB Agarkar,W Jaffer,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,2,W Jaffer,AB Agarkar,JH Kallis,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,3,JH Kallis,AB Agarkar,W Jaffer,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,4,JH Kallis,AB Agarkar,W Jaffer,6,0,6,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,5,JH Kallis,AB Agarkar,W Jaffer,0,0,0,,1,JH Kallis,caught,M Kartik
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,6,CL White,AB Agarkar,W Jaffer,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,1,W Jaffer,AB Dinda,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,2,W Jaffer,AB Dinda,CL White,0,0,0,,1,W Jaffer,caught,RT Ponting
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,3,MV Boucher,AB Dinda,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,4,MV Boucher,AB Dinda,CL White,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,5,CL White,AB Dinda,MV Boucher,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,5,6,MV Boucher,AB Dinda,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,1,CL White,AB Agarkar,MV Boucher,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,2,CL White,AB Agarkar,MV Boucher,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,3,CL White,AB Agarkar,MV Boucher,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,4,MV Boucher,AB Agarkar,CL White,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,5,MV Boucher,AB Agarkar,CL White,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,6,MV Boucher,AB Agarkar,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,7,MV Boucher,AB Agarkar,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,6,8,MV Boucher,AB Agarkar,CL White,4,0,4,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,1,CL White,SC Ganguly,MV Boucher,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,2,MV Boucher,SC Ganguly,CL White,0,1,1,legbyes,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,3,CL White,SC Ganguly,MV Boucher,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,4,MV Boucher,SC Ganguly,CL White,2,0,2,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,5,MV Boucher,SC Ganguly,CL White,0,0,0,,1,MV Boucher,caught,M Kartik
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,7,6,CL White,SC Ganguly,B Akhil,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,1,B Akhil,AB Agarkar,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,2,B Akhil,AB Agarkar,CL White,0,0,0,,1,B Akhil,caught,RT Ponting
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,3,AA Noffke,AB Agarkar,CL White,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,4,AA Noffke,AB Agarkar,CL White,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,5,AA Noffke,AB Agarkar,CL White,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,6,AA Noffke,AB Agarkar,CL White,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,7,CL White,AB Agarkar,AA Noffke,2,0,2,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,8,8,CL White,AB Agarkar,AA Noffke,0,0,0,,1,CL White,caught,WP Saha
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,1,AA Noffke,SC Ganguly,P Kumar,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,2,P Kumar,SC Ganguly,AA Noffke,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,3,P Kumar,SC Ganguly,AA Noffke,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,4,P Kumar,SC Ganguly,AA Noffke,0,1,1,wides,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,5,P Kumar,SC Ganguly,AA Noffke,0,1,1,legbyes,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,6,AA Noffke,SC Ganguly,P Kumar,4,0,4,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,9,7,AA Noffke,SC Ganguly,P Kumar,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,1,AA Noffke,AB Agarkar,P Kumar,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,2,AA Noffke,AB Agarkar,P Kumar,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,3,AA Noffke,AB Agarkar,P Kumar,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,4,AA Noffke,AB Agarkar,P Kumar,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,5,P Kumar,AB Agarkar,AA Noffke,4,0,4,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,10,6,P Kumar,AB Agarkar,AA Noffke,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,1,AA Noffke,SC Ganguly,P Kumar,1,0,1,,1,AA Noffke,run out,AB Agarkar
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,2,Z Khan,SC Ganguly,P Kumar,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,3,Z Khan,SC Ganguly,P Kumar,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,4,Z Khan,SC Ganguly,P Kumar,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,5,P Kumar,SC Ganguly,Z Khan,0,0,0,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,11,6,P Kumar,SC Ganguly,Z Khan,1,0,1,,0,,,
335982,2,Royal Challengers Bangalore,Kolkata Knight Riders,12,1,P Kumar,LR Shukla,Z Khan,6,0,6,,0,,,
